wkt,Parcel Type.ID
"POLYGON((-81.3458191198202 43.7230208612579, -81.3478989561002 43.7203238706853, -81.3494198973316 43.720946034318, -81.3509435181663 43.7190209263481, -81.3511036872831 43.7188133453239, -81.3535461991789 43.7157700111764, -81.3469467668292 43.7130774093578, -81.3447602418632 43.7121851584101, -81.3429229363375 43.7145162669121, -81.3429353489423 43.71451622875, -81.3410475779732 43.7169095114411, -81.3432062008404 43.7177927430834, -81.3407258335888 43.7209371073334, -81.3458191198202 43.7230208612579))",PIN.413250034
"POLYGON((-81.3850189640426 43.7496687238512, -81.3873964285798 43.7466173683028, -81.389047411758 43.744567871052, -81.3912864675578 43.7418015187005, -81.3867281706607 43.7399458127785, -81.3806295077468 43.7478865215711, -81.3827898996253 43.7487668113874, -81.3848446152423 43.7495972807033, -81.3850189640426 43.7496687238512))",PIN.413270016
"POLYGON((-81.3800547509603 43.7933631778224, -81.3788217329015 43.794933942097, -81.3773258796111 43.7968482496671, -81.3772557603849 43.796937972765, -81.3772434459302 43.7969560202841, -81.376215416632 43.7983000570447, -81.3799103429846 43.7997207560404, -81.3801674774679 43.7996404633143, -81.3810358788514 43.7985153370907, -81.3810584752051 43.7985244852789, -81.3837413860477 43.7950481234953, -81.3863916870809 43.7916134540077, -81.3863697826016 43.7916049397404, -81.3868749498101 43.7908732603382, -81.3865135201993 43.7907214162513, -81.3831369581781 43.7894272153011, -81.3824144542613 43.790348170021, -81.3811397023604 43.7919729734338, -81.3801410113598 43.7932458410069, -81.3800547509603 43.7933631778224))",PIN.413280003
"POLYGON((-81.3738536423618 43.7973918583328, -81.3749641497001 43.7959400790676, -81.3773258796111 43.7968482496671, -81.3788217329015 43.794933942097, -81.3800547509603 43.7933631778224, -81.3801410113598 43.7932458410069, -81.3811397023604 43.7919729734338, -81.3824144542613 43.790348170021, -81.3780010545463 43.788649538913, -81.3735162940192 43.7869231625847, -81.3691778801456 43.7852528604968, -81.3691661777832 43.7852683351113, -81.3673898478304 43.7874349798355, -81.3654786089008 43.7899171650597, -81.3654045299492 43.7899984346153, -81.3642449489182 43.7914337455275, -81.364232740091 43.7914697999675, -81.3629191230787 43.7931860765949, -81.3673489331388 43.7948901235612, -81.3717892452959 43.7965979447045, -81.3738536423618 43.7973918583328))",PIN.413280050
"POLYGON((-81.3520024786644 43.7994738379282, -81.3577019045261 43.7920978930681, -81.3569974447347 43.7918099787735, -81.3573628538541 43.7913370169803, -81.3537060366702 43.7898423282729, -81.3525859021876 43.791362203144, -81.3509454695198 43.7935191682711, -81.3490703787225 43.7959559422108, -81.347658734746 43.7977095942195, -81.3520024786644 43.7994738379282))",PIN.413300053
"POLYGON((-81.3645105792642 43.8044344703494, -81.364635226194 43.8044880974959, -81.3653828335298 43.804764831135, -81.3654135747237 43.8047762116958, -81.3679114094667 43.8015153422855, -81.3689229259328 43.8002425413856, -81.3702180247572 43.7985996576805, -81.3716030612081 43.7968370539092, -81.3675093480634 43.7952625505943, -81.3582850974834 43.7917139149823, -81.3522205966757 43.7995624186369, -81.3533080562928 43.7999946796599, -81.354666164105 43.8005217050679, -81.3566631095556 43.8012945753771, -81.3607591950358 43.8028796865727, -81.3612530793087 43.8030864563714, -81.3626162161913 43.8036571522587, -81.3640994020065 43.8042827147982, -81.3644255091435 43.804403071384, -81.3645105792642 43.8044344703494))",PIN.413310200
"POLYGON((-81.3315634859447 43.8334044725436, -81.3292832277611 43.8323990729827, -81.3272598454642 43.8315674046798, -81.3211919534678 43.8393814113926, -81.3227665943162 43.8400794049943, -81.3230022200057 43.8398008994678, -81.323555127497 43.8400459795242, -81.3233195035302 43.8403244873034, -81.3254635304849 43.8412747904164, -81.329767849644 43.8431823969812, -81.3340364269816 43.8450738801098, -81.3383052666721 43.8469652050031, -81.3408402122144 43.8437190868235, -81.3413844963512 43.8430336021328, -81.3445015683454 43.8391075631814, -81.3421206580039 43.838058256632, -81.3401472236546 43.8371884610602, -81.3358816533074 43.8353081987982, -81.3315634859447 43.8334044725436))",PIN.413320028
"POLYGON((-81.2846189290629 43.8668378228291, -81.2845866884849 43.86687823418, -81.2849501410732 43.8670278069038, -81.2862586877739 43.867566301046, -81.2864082368284 43.8675766831371, -81.2868002559304 43.8676039058606, -81.2869156893341 43.8676127923289, -81.2869938902459 43.8675136986201, -81.2892032766478 43.8647139218195, -81.2903906703467 43.8632162872787, -81.2916645000275 43.8615923634323, -81.2931141518917 43.8598773841008, -81.290871059708 43.8589627546929, -81.284770631046 43.8666467668944, -81.2846189290629 43.8668378228291))",PIN.413330031
"POLYGON((-81.290871059708 43.8589627546929, -81.2909048613485 43.8589201686438, -81.2926242337562 43.8568269051885, -81.2935394688712 43.855699089435, -81.2947395598411 43.8541926537776, -81.2948495336271 43.8539039689377, -81.2949232563052 43.8537146961769, -81.2950836680162 43.8534441705321, -81.2952199998814 43.8533357721078, -81.2952939400624 43.853191521584, -81.2953304173664 43.8530203565574, -81.2954531916435 43.852686898233, -81.2955146864042 43.8525426765844, -81.2955388583923 43.8523985562862, -81.2955627656053 43.8522004076369, -81.2955743134865 43.852020302708, -81.2955729373869 43.851741189753, -81.2954962374673 43.851327211494, -81.2954209651033 43.8512013513952, -81.2953831478553 43.8511024090959, -81.2953950571294 43.8509943316019, -81.2954564638899 43.8508321036761, -81.2954561989983 43.8507780826015, -81.2954183834005 43.8506791368152, -81.2952404817058 43.8502269350923, -81.2906951535603 43.8483811337064, -81.2901848741168 43.8490268213126, -81.2896159370418 43.8497215534224, -81.286560508183 43.8533937948832, -81.2854602649409 43.8548821704886, -81.284350335092 43.8563235975349, -81.2863045193045 43.8570949931985, -81.2865663345088 43.8572023828223, -81.2886742058726 43.8580644042393, -81.290871059708 43.8589627546929))",PIN.413330038
"POLYGON((-81.2570165718125 43.8450397766636, -81.2568430109129 43.8429440436538, -81.2569472139617 43.8428107972826, -81.2569259859432 43.8424817737132, -81.2567264678232 43.8393890675456, -81.2565844043727 43.8359520494928, -81.256520570304 43.834407624036, -81.2553052478508 43.8339074458939, -81.2541763216498 43.8334428145291, -81.2480084397823 43.841335373089, -81.2480141930504 43.8413378214494, -81.248624744125 43.8415795992069, -81.2491078058272 43.8417829027238, -81.2512856556441 43.8426994643496, -81.2534349948727 43.8435858845978, -81.255640767151 43.8444813118247, -81.2570165718125 43.8450397766636))",PIN.413350028
"POLYGON((-81.2324445992263 43.8033312725144, -81.2386453897838 43.7953934533448, -81.2342392445063 43.7935744196438, -81.2300524572325 43.7918456862686, -81.2287857885997 43.7934865585142, -81.2281920147656 43.7942350660098, -81.2279446218956 43.7945506943575, -81.2238180471962 43.7997253346925, -81.2324445992263 43.8033312725144))",PIN.413370029
"POLYGON((-81.2233521890946 43.7796943681246, -81.2240518317491 43.7788039672638, -81.2233254848222 43.7785004496506, -81.2226805218716 43.7793276428744, -81.2226574323027 43.7793181945108, -81.2226069404697 43.7793829484796, -81.2233521890946 43.7796943681246))",PIN.413370038
"POLYGON((-81.259885258846 43.7534608220174, -81.2605357297975 43.7526105461433, -81.2610810790867 43.7518976595743, -81.2601166713065 43.7514974215279, -81.2600745041418 43.7515525452347, -81.2595713173137 43.7522102991056, -81.2589198771038 43.7530618213757, -81.259885258846 43.7534608220174))",PIN.413380210
"POLYGON((-81.2721119113727 43.7181103856218, -81.2728394358506 43.7171796978174, -81.2716136419311 43.7166755965428, -81.2715562660415 43.7166519986311, -81.2708287230017 43.7175826765955, -81.2708899105353 43.7176078396375, -81.2721119113727 43.7181103856218))",PIN.413400031
"POLYGON((-81.2935665651304 43.6806732071402, -81.2951887963207 43.6785658943983, -81.2908699410062 43.6767925015243, -81.2908508819001 43.676816187672, -81.2892033002389 43.6788638087017, -81.2935665651304 43.6806732071402))",PIN.413420056
"POLYGON((-81.2813716641081 43.6756154158143, -81.2829988746437 43.6735461146568, -81.2778565349681 43.6714276167743, -81.2762441351081 43.6734881325146, -81.2805420836111 43.675271274442, -81.2813716641081 43.6756154158143))",PIN.413420059
"POLYGON((-81.2728642664095 43.7143276800142, -81.2790401551661 43.7064233062247, -81.2747732434572 43.7046693571816, -81.268595382794 43.7125674098823, -81.2728642664095 43.7143276800142))",PIN.413430018
"POLYGON((-81.2269162356378 43.7586398744562, -81.2283842921489 43.7566974788039, -81.2299912072202 43.7546233573563, -81.2307575994805 43.7536493896381, -81.2324879302999 43.7514129103017, -81.2330503245273 43.7507062254186, -81.2336003758838 43.7500150339488, -81.2349598314055 43.7482744908407, -81.2359484514735 43.7470029037567, -81.2375920249662 43.7449105890698, -81.2377163776834 43.7447496322122, -81.2370999007302 43.7446166340506, -81.2347459087202 43.7442695456976, -81.2325666384368 43.7439452711457, -81.2324347714046 43.744119843378, -81.2296541759311 43.7477180276579, -81.2286886626833 43.7489013617604, -81.2274906977581 43.7503695065682, -81.2250308806348 43.7535437546531, -81.2225061008024 43.7568260672739, -81.2269162356378 43.7586398744562))",PIN.413450005
"POLYGON((-81.194840088443 43.7772389889683, -81.2010763477702 43.7693248407238, -81.1967033566781 43.7675255739139, -81.1952089509537 43.7694094190756, -81.1935878728037 43.7714380519042, -81.1918183289096 43.7737010095337, -81.1904598476054 43.7754301601286, -81.194840088443 43.7772389889683))",PIN.413460024
"POLYGON((-81.116362935765 43.7291804435133, -81.1204581024683 43.7308588265194, -81.1216222354722 43.7293719462593, -81.1231702399193 43.727416440122, -81.1235582206706 43.7268944770596, -81.1236631803025 43.7267532635139, -81.1239874005331 43.7263170821728, -81.1258076505945 43.7240100863417, -81.1276030990775 43.7217661058885, -81.1296974195117 43.7190488821407, -81.1295283279348 43.7190146161437, -81.129358013971 43.7189836985635, -81.129186603637 43.7189561522754, -81.1290142237598 43.7189319976602, -81.1263658243091 43.7187838133907, -81.1262140764752 43.7187882561497, -81.1260627602821 43.7187976665036, -81.1259121846962 43.7188120252378, -81.1257626571722 43.7188313030342, -81.1256144830255 43.7188554605308, -81.1254679648095 43.7188844484017, -81.1253234016975 43.7189182074582, -81.1251810888725 43.7189566687696, -81.125041316924 43.7189997538034, -81.1249043712559 43.7190473745863, -81.1247705315026 43.719099433883, -81.1246400709595 43.7191558253955, -81.1245132560238 43.7192164339793, -81.124390345652 43.7192811358788, -81.1242715908298 43.7193497989798, -81.1241572340609 43.7194222830794, -81.1240475088707 43.7194984401718, -81.1239426393308 43.7195781147505, -81.1238428395999 43.7196611441263, -81.1237483134878 43.7197473587583, -81.1236592540383 43.7198365826013, -81.1194395626301 43.7252408325116, -81.116362935765 43.7291804435133))",PIN.413490041
"POLYGON((-81.1532637825207 43.7262005255042, -81.1574707766718 43.7207654499202, -81.1581347766794 43.7199284041989, -81.1536552854037 43.7180926078646, -81.1524770578992 43.7196017136646, -81.1504974309006 43.722242480633, -81.1498292434642 43.7231257432592, -81.14756083743 43.7259666630493, -81.1520401938806 43.727792016368, -81.1532513884956 43.7262095445218, -81.1532637825207 43.7262005255042))",PIN.413520010
"POLYGON((-81.1764674235351 43.7089155556268, -81.1766287008785 43.7088882941124, -81.176814830987 43.7088700001156, -81.1769140206543 43.7088338297311, -81.1770503423128 43.7087615874667, -81.1772239231238 43.7086982906373, -81.1773602693336 43.7086350512833, -81.1775338794789 43.7085807609774, -81.1776950781828 43.7085264842876, -81.177881100204 43.7084721750496, -81.1783153614679 43.7084174743188, -81.1785137929247 43.7083631382676, -81.1787371862357 43.708353787926, -81.178779049709 43.7083501486266, -81.1793928584193 43.7075698301822, -81.1841154989409 43.7015652904366, -81.1856217658326 43.699674111992, -81.1811912454058 43.6978512752051, -81.1802989370984 43.6989864593206, -81.1749687057999 43.7057664781957, -81.1751675278345 43.7058472118454, -81.1721749728131 43.7096784308855, -81.1720695381739 43.7098114291045, -81.1721754971177 43.7098585081379, -81.1726099834596 43.7098758616713, -81.1728333792047 43.7098665202939, -81.1730692455979 43.7098751675083, -81.1732677366865 43.7098388507072, -81.1734288644379 43.70975757045, -81.1735776045621 43.7096853156631, -81.1736891836936 43.7096401234718, -81.1738132246958 43.7096129234968, -81.1739620986218 43.709585687755, -81.1740365436641 43.709576569548, -81.1740737835083 43.7095765122178, -81.174185467119 43.7095673365267, -81.1743467226778 43.7095310761154, -81.1745452425069 43.7095037639661, -81.1747188534938 43.7094494736734, -81.1748800835054 43.7094042082271, -81.1749915563459 43.7093230021653, -81.1751528655196 43.7093047463759, -81.1753514901894 43.7093134461116, -81.1754755033933 43.7092772408165, -81.1755993367365 43.7091780057743, -81.1757605089055 43.709114733088, -81.1759590254607 43.7090874146237, -81.1761575130005 43.7090510923705, -81.1763062776674 43.7089878371916, -81.1764674235351 43.7089155556268))",PIN.413520111
"POLYGON((-81.1316662776544 43.7090642035549, -81.1377573934185 43.7012638670535, -81.1333549125007 43.6994608305775, -81.1291557713545 43.7048818825791, -81.1273029034835 43.7072688596862, -81.1316662776544 43.7090642035549))",PIN.413530073
"POLYGON((-81.1729766862161 43.6838287571967, -81.1792147417519 43.6759224388347, -81.1759318911725 43.6745798671082, -81.175042341721 43.6757199816734, -81.1697396534641 43.6825170081963, -81.1729766862161 43.6838287571967))",PIN.413550032
"POLYGON((-81.1875409251125 43.68980672475, -81.1892961478079 43.6875466158882, -81.1916714028072 43.6844824653714, -81.1936918300373 43.681875026596, -81.1893208664973 43.680071754287, -81.1848841124592 43.6782410583086, -81.1786667247188 43.6861341897415, -81.1802112766399 43.6867599166397, -81.1831184646639 43.6880068622368, -81.1853577768439 43.6889286182034, -81.1859510721497 43.68917282314, -81.1875409251125 43.68980672475))",PIN.413550034
"POLYGON((-81.1847908074374 43.6779946081609, -81.1909856277613 43.670135697872, -81.186625181256 43.6683590543404, -81.1844308021865 43.6674648631838, -81.1782445611785 43.6753177791938, -81.1804334146326 43.6762128913364, -81.1847908074374 43.6779946081609))",PIN.413550043
"POLYGON((-81.1769510689299 43.6879469096068, -81.1776897836234 43.687009287343, -81.176586151521 43.6865513902451, -81.175847424026 43.6874890048909, -81.1769510689299 43.6879469096068))",PIN.413550078
"POLYGON((-81.1973183026594 43.6620994303412, -81.2035279440235 43.6542166552439, -81.2013785221646 43.6533465963835, -81.2013637472693 43.653340407438, -81.1991681586282 43.6524320476138, -81.1978961157479 43.654018971566, -81.1978795695584 43.6540404276024, -81.1966747024974 43.6555973293681, -81.196661237888 43.6556148211033, -81.1954508952453 43.6571475837281, -81.1954423707407 43.6571583156162, -81.1942034293485 43.6587254209016, -81.1929184354275 43.660294575769, -81.1973183026594 43.6620994303412))",PIN.413570015
"POLYGON((-81.5390382471598 43.6226350844768, -81.5390404925925 43.6224562475603, -81.5387794771181 43.6224554791772, -81.5387774929728 43.622818694631, -81.5387769231811 43.6229229822579, -81.539034625361 43.6229237330027, -81.53903593554 43.6228193766517, -81.5390382471598 43.6226350844768))",PIN.413600033
"POLYGON((-81.7240529480886 43.2785666924101, -81.7242546455758 43.2795208950538, -81.7244688578873 43.2796351823087, -81.7359150191442 43.2783185742909, -81.7359430247829 43.2764404753063, -81.7309729821986 43.2770083804069, -81.7272806372056 43.2774191137867, -81.7238516255054 43.2777940634436, -81.7240158238907 43.2785708830121, -81.7240529480886 43.2785666924101))",PIN.413620070
